ticker,shortName,revenue,revenueGrowth,earningGrowth,grossMargin,operatingMargin,netMargin,eps,debt,cash,asset,equity,returnOnAsset,returnOnEquity,debtEquityRatio,freeCashFlow,operatingCashFlow,marketCap,dividendYield
ODFL,"Old Dominion Freight Line, Inc.",6260077000.0,0.1909601151221918,0.3313923867069486,0.3603990813531527,0.29402705429981135,0.21999074452279102,12.18,99963000.0,235667000.0,4838610000.0,3652917000.0,0.2846187231456968,0.37700254344678513,0.027365253576799035,916434000.0,1691582000.0,44756172800.0,0.0030048145671651354
SPG,"Simon Property Group, Inc.",5291447000.0,0.03413429789659106,-0.048939581646945673,0.8108354860211205,0.48825075636210663,0.4043383596207238,6.52,25458239000.0,621628000.0,33011274000.0,3097089000.0,0.06481225171739813,0.6908212841155033,8.22005405721308,3116580000.0,3766604000.0,43584835584.0,0.05948105494177192
WELL,Welltower Inc.,5860615000.0,0.23586522047651726,-0.5798927821311486,0.3927650937657567,0.14175423569028164,0.02409542343252372,0.3,14963912000.0,631681000.0,37893233000.0,20294814000.0,0.0037266284457702515,0.006958132259797995,0.7373268855777638,1298217000.0,1328708000.0,43765166080.0,0.025854511735009505
AIG,"American International Group, I",56539000000.0,0.08969837139828463,0.0945888368129526,,,0.18175064999380958,13.01,27179000000.0,240575000000.0,526634000000.0,39517000000.0,0.01951260268041942,0.260039982792216,0.6877799428094238,4207000000.0,4207000000.0,43554045952.0,0.023212539223432926
MCHP,Microchip Technology Incorporat,8438700000.0,0.2371827764664487,0.7407234539089849,0.6752106367094458,0.3687771813193975,0.26517117565501797,4.02,6439900000.0,234000000.0,16370300000.0,6513600000.0,0.136692669040885,0.34354274134119384,0.9886852124785065,3134800000.0,3621000000.0,42256646144.0,0.01645421640019875
MSCI,MSCI Inc.,2248598000.0,0.10034234643345097,0.19916444324453875,0.8201808415732825,0.5370635391475044,0.38716257863788905,10.72,4643521000.0,993564000.0,4997535000.0,-1007925000.0,0.17420048083705267,-0.8637279559491033,-4.6070104422452065,1095369000.0,1095369000.0,41923284992.0,0.008895176035731967
HSY,The Hershey Company,10419294000.0,0.16139812828344313,0.11323427491621052,0.4317744561195797,0.21717172008007452,0.15786261525972872,7.96,4791345000.0,463889000.0,10948820000.0,3299544000.0,0.15022778710399842,0.49849827733771696,1.4521233843221972,1808356000.0,2327837000.0,43420823552.0,0.01784926992625642
ADM,Archer-Daniels-Midland Company,101848000000.0,0.19471196143063252,0.6020671834625324,0.07432644725473254,0.04135574581729636,0.04261252061896159,7.71,9180000000.0,1037000000.0,37028000000.0,24317000000.0,0.11720859889813115,0.1784759633178435,0.3775136735617058,2159000000.0,3478000000.0,42539696128.0,0.02113320220471134
CPRT,"Copart, Inc.",3869518000.0,0.10528572338536057,0.13540678634658243,0.44889079208314836,0.38417420464254204,0.31986955481276996,,120453000.0,2363984000.0,6737879000.0,5987440000.0,0.18369890584262497,0.20672290661785336,0.020117612869607043,847574000.0,1364210000.0,42124800000.0,0.0
PCG,Pacific Gas & Electric Co.,21680000000.0,0.050285825016955776,-21.613636363636363,0.323570110701107,0.09566420664206642,0.08367158671586716,0.84,53539000000.0,734000000.0,118644000000.0,22823000000.0,0.01528943730824989,0.07948122507996319,2.3458353415414277,-5863000000.0,3721000000.0,43296464896.0,
PAYX,"Paychex, Inc.",5007100000.0,0.08573844786087559,0.11810740953475007,0.7098120668650516,0.40604341834594876,0.3110183539374089,,865700000.0,1595400000.0,10546400000.0,3493200000.0,0.1476617613593264,0.44580900034352455,0.2478243444406275,1556400000.0,1699400000.0,41865748480.0,0.028065902143402932
MRNA,"Moderna, Inc.",19263000000.0,0.08609607577807843,-0.31470250778560893,0.7188392254581322,0.4890204018065722,0.4340964543425219,20.12,1004000000.0,9902000000.0,25858000000.0,19123000000.0,0.3233815453631371,0.43727448622078124,0.05250222245463578,4581000000.0,4981000000.0,43612147712.0,0.0
CCI,Crown Castle Inc.,6986000000.0,0.10189274447949526,0.5282846715328466,0.7039793873461209,0.35227598053249354,0.2397652447752648,3.86,27960000000.0,156000000.0,38921000000.0,7449000000.0,0.04303589321959867,0.22486239763726676,3.7535239629480466,1568000000.0,2878000000.0,42678353920.0,0.060967674734536716
ET,Energy Transfer LP,89876000000.0,0.33313555928030025,-0.13053016453382082,0.14998442298277628,0.09039120566113312,0.052917352797187234,1.4,49058000000.0,257000000.0,105643000000.0,33025000000.0,0.0450195469647776,0.1440121120363361,1.4854806964420892,5670000000.0,9051000000.0,42716225536.0,0.07133120873313295
KMB,Kimberly-Clark Corporation,20175000000.0,0.03780864197530853,0.06615214994487317,0.30825278810408924,0.13288723667905825,0.09586121437422553,5.72,8422000000.0,427000000.0,17970000000.0,547000000.0,0.10762381747356706,3.5356489945155394,15.396709323583181,1857000000.0,2733000000.0,42276507648.0,0.036852618313984724
WMB,"Williams Companies, Inc. (The)",10965000000.0,0.0318057777359555,0.3506921555702043,0.5015047879616963,0.27523939808481535,0.18686730506155952,1.67,22904000000.0,152000000.0,48433000000.0,11450000000.0,0.0423058658352776,0.17895196506550218,2.000349344978166,2606000000.0,4889000000.0,41771859968.0,0.04957883133732907
TTD,"The Trade Desk, Inc.",1577795000.0,0.31871167361908026,-0.6124838489568967,0.8218253955678653,0.07203343907161577,0.033835194052459286,0.11,260957000.0,1446586000.0,4380679000.0,2115339000.0,0.012186466983771238,0.025237089657969714,0.12336415108878529,456849000.0,548734000.0,40872710144.0,0.0
EXC,Exelon Corporation,19078000000.0,0.06355223547775668,0.2719812426729191,0.42100849145612745,0.17386518502987736,0.11374357899150854,2.2,40050000000.0,407000000.0,95349000000.0,24744000000.0,0.02275849772939412,0.08769802780472033,1.6185741998060135,-2277000000.0,4870000000.0,41450872832.0,0.03218267575224989
KVUE,Kenvue Inc.,14950000000.0,-0.006908462867012077,0.027572624322993677,0.554180602006689,0.17846153846153845,0.13959866220735787,0.77,116000000.0,1231000000.0,27316000000.0,20021000000.0,0.07640210865426857,0.10424054742520354,0.0057939163877928175,2150000000.0,2525000000.0,40633962496.0,0.0
ON,ON Semiconductor Corporation,8326200000.0,0.2353779043888542,0.8841125198098256,0.48968316879248636,0.3320482332876943,0.22845956138454518,4.25,3230700000.0,2919000000.0,11978500000.0,6188500000.0,0.15880118545727762,0.3073765856023269,0.5220489617839541,1597100000.0,2633100000.0,40175349760.0,0.0
AEP,American Electric Power Company,19639500000.0,0.16957479752262983,-0.07270608094529962,0.5749739046309733,0.19239288169250746,0.11747753252374042,4.49,40400300000.0,697000000.0,93403300000.0,23893400000.0,0.024701482709925667,0.09656223057413345,1.6908560522989613,-1484400000.0,5288000000.0,41234685952.0,0.03989844864867227
D,"Dominion Energy, Inc.",17174000000.0,0.2298768261243196,-0.6976885644768857,0.6883661348550134,0.09293117503202515,0.05787818795854198,1.09,45678000000.0,153000000.0,104243000000.0,26098000000.0,0.009535412449756819,0.0380872097478734,1.7502490612307458,-3891000000.0,3700000000.0,40558387200.0,0.05446469035139543
HLT,Hilton Worldwide Holdings Inc.,8773000000.0,0.515722183828611,2.0609756097560976,0.3075344807933432,0.23868688020061551,0.1430525475891941,4.53,9691000000.0,1209000000.0,15512000000.0,-1102000000.0,0.08090510572460032,-1.1388384754990926,-8.794010889292196,1579000000.0,1681000000.0,40380379136.0,0.003046033807303775
ON,ON Semiconductor Corporation,8326200000.0,0.2353779043888542,0.8841125198098256,0.48968316879248636,0.3320482332876943,0.22845956138454518,4.25,3230700000.0,2919000000.0,11978500000.0,6188500000.0,0.15880118545727762,0.3073765856023269,0.5220489617839541,1597100000.0,2633100000.0,40175349760.0,0.0
ROST,"Ross Stores, Inc.",18695829000.0,-0.011652154624353539,-0.12222764687339815,0.25404591580293123,0.10645855821638078,0.08087584669286395,4.38,5706447000.0,4551876000.0,13416463000.0,4288583000.0,0.11270041888089283,0.3525735656742565,1.3306136315888022,1035303000.0,1689373000.0,40016142336.0,0.010778025437299363
COF,Capital One Financial Corporati,34250000000.0,0.12534910464925253,-0.4059725585149314,,,0.2148905109489051,17.91,47832000000.0,,455249000000.0,52582000000.0,0.016166976753381117,0.1399718534859838,0.9096649043398882,12875000000.0,13809000000.0,39845326848.0,0.029564320164665148
DLR,"Digital Realty Trust, Inc.",4691834000.0,0.059611105352151306,-0.7789264236724803,0.5734190510576461,0.1460480059609952,0.08053822876086408,1.11,18067847000.0,141773000.0,41484998000.0,16851644000.0,0.009108642116844262,0.022423450198686846,1.072171178076157,1659388000.0,1659388000.0,39808471040.0,0.03644040984498961
CRWD,"CrowdStrike Holdings, Inc.",2241236000.0,0.5439826838633943,-0.2195764942376981,0.7317413248760951,-0.08482462355593075,-0.08176068919114274,-0.79,783618000.0,2705369000.0,5026540000.0,1463641000.0,-0.03645549423659217,-0.12519805061487072,0.535389484169957,674570000.0,941007000.0,39507472384.0,0.0
LNG,"Cheniere Energy, Inc.",33428000000.0,1.1071608673726678,-1.6094750320102431,0.19974273064496828,0.13638267320808903,0.04271867895177695,5.64,27949000000.0,1353000000.0,41266000000.0,-2969000000.0,0.034604759366064074,-0.48097002357696195,-9.413607275176828,8693000000.0,10523000000.0,39332237312.0,0.00887312860520961
SGEN,Seagen Inc.,1962412000.0,0.24647367107244733,-0.09513085069632354,0.7910438786554506,-0.31235540752910196,-0.31099891358185744,-3.3,43474000.0,1735070000.0,3674532000.0,2803819000.0,-0.1660913553072881,-0.2176702561755948,0.015505280476378825,-531091000.0,-453751000.0,39116263424.0,0.0
IQV,"IQVIA Holdings, Inc.",14410000000.0,0.03863341502090245,0.12939958592132506,0.34892435808466343,0.12678695350451075,0.07571131158917419,5.72,13011000000.0,1309000000.0,25337000000.0,5765000000.0,0.04305955716935707,0.18924544666088464,2.256895056374675,1586000000.0,2260000000.0,38768758784.0,0.0
NUE,Nucor Corporation,41512467000.0,0.1378285387441307,0.1142263573530482,0.30119337402905977,0.2530830557480479,0.1832542739510037,28.79,6691350000.0,4857798000.0,32479210000.0,18414694000.0,0.23422173753610387,0.4131123221488231,0.3633701434300239,8124157000.0,10072054000.0,38656372736.0,0.013803390288170467
TFC,Truist Financial Corporation,23035000000.0,0.034862302888719165,-0.02795031055900621,,,0.27176036466247017,4.43,66625000000.0,,555255000000.0,53841000000.0,0.011274099287714653,0.11626827139169035,1.2374398692446278,10517000000.0,11081000000.0,38627422208.0,0.07738026068384543
O,Realty Income Corporation,3343681000.0,0.6071811899562742,1.418677112080477,0.9323111265697894,0.39133607542107035,0.26001523470689936,1.42,18110733000.0,171102000.0,49673092000.0,28713149000.0,0.01750259476498866,0.030279089207526488,0.6307470141989651,2563856000.0,2563856000.0,38345428992.0,0.04729197319394538
GIS,"General Mills, Inc.",20094200000.0,0.057990396360726226,-0.04188675063716618,0.325755690696818,0.1515561704372406,0.12908700022892178,4.31,11705900000.0,585500000.0,31451700000.0,10449600000.0,0.08247248956336223,0.24822959730516,1.1202246975960803,2089100000.0,2778600000.0,38270767104.0,0.033652317354918936
IBKR,"Interactive Brokers Group, Inc.",4085000000.0,0.39040163376446557,0.23376623376623384,0.5603427172582619,0.48984088127294984,0.09302325581395349,3.75,8958000000.0,3436000000.0,115143000000.0,2848000000.0,0.003300244044362228,0.13342696629213482,3.145365168539326,3899000000.0,3968000000.0,38237233152.0,0.0010461007950285702
KMI,"Kinder Morgan, Inc.",19200000000.0,0.15593016255267922,0.4282511210762332,0.40411458333333333,0.21005208333333333,0.13270833333333334,1.12,31788000000.0,745000000.0,70078000000.0,30742000000.0,0.03635948514512401,0.08288335176631319,1.0340251122243185,3346000000.0,4967000000.0,38034862080.0,0.06583433889501829
DHI,"D.R. Horton, Inc.",33480000000.0,0.20543526006149593,0.4027252263039418,0.3137425328554361,0.22611708482676224,0.17495519713261648,16.51,6066900000.0,2540500000.0,30351100000.0,19396300000.0,0.19299135780910742,0.3019905858333806,0.31278645927316034,413600000.0,561800000.0,38014435328.0,0.008325784593908673
DOW,Dow Inc.,56902000000.0,0.035184107116867924,-0.2739660909523055,0.15050437594460653,0.10020737408175459,0.08052441038979298,6.28,16706000000.0,3886000000.0,60603000000.0,20718000000.0,0.07560681814431629,0.2211603436625157,0.8063519644753354,5417000000.0,7475000000.0,37853556736.0,0.05299369921802426
HAL,Halliburton Company,20297000000.0,0.3270349787512259,0.07892930679478383,0.16322609252598907,0.13336946346750753,0.07744986943883332,1.73,8943000000.0,2346000000.0,23255000000.0,7948000000.0,0.06759836594280799,0.19778560644187218,1.1251887267237042,1231000000.0,2242000000.0,37837770752.0,0.011496448954435485
TRV,"The Travelers Companies, Inc.",36884000000.0,0.059397977941176405,-0.2239213544511196,,,0.0770523804359614,11.77,7292000000.0,75429000000.0,115717000000.0,21560000000.0,0.024559917730324843,0.1318181818181818,0.3382189239332096,7274000000.0,7274000000.0,37729640448.0,0.023032289459468322
IDXX,"IDEXX Laboratories, Inc.",3367324000.0,0.047261892914012726,-0.08828145453080838,0.5952317032753605,0.2669077879051734,0.20167022834749493,8.03,1348369000.0,112546000.0,2746765000.0,608737000.0,0.24723228962069926,1.1155704351797247,2.2150271792251828,394146000.0,542984000.0,37412859904.0,0.0
CTVA,"Corteva, Inc.",17455000000.0,0.11497923985946978,-0.3479249573621376,0.4021197364651962,0.11045545688914352,0.06571183042108278,1.58,1307000000.0,3315000000.0,42618000000.0,25302000000.0,0.026913510723168613,0.04533238479171607,0.05165599557347245,267000000.0,872000000.0,37298094080.0,0.011207006961359458
LVS,Las Vegas Sands Corp.,4110000000.0,-0.029286726499763827,-2.9063475546305932,0.40145985401459855,-0.1905109489051095,0.4457420924574209,2.4,15978000000.0,6311000000.0,22039000000.0,3881000000.0,0.08312536866463996,0.4720432878124195,4.116980159752641,-1575000000.0,-795000000.0,37259145216.0,-0.0
BIIB,Biogen Inc.,10173400000.0,-0.07360426892011251,0.9580361159308528,0.7760532368726286,0.28524387127214107,0.29949672675801603,20.87,6614000000.0,4892800000.0,24554100000.0,13388400000.0,0.1240892559694715,0.22757760449344208,0.49400973977473034,1384300000.0,1384300000.0,36899454976.0,0.0
BKR,Baker Hughes Company,21156000000.0,0.03019088430074013,1.7442922374429224,0.20797882397428624,0.08933635847986386,-0.028408016638305916,-0.61,6657000000.0,2488000000.0,34181000000.0,14525000000.0,-0.017582867675024136,-0.041376936316695354,0.45831325301204817,1116000000.0,1888000000.0,36762062848.0,0.020211052983399765
CNC,Centene Corporation,144547000000.0,0.14736232160149854,-0.10764662212323683,0.11522895667153245,0.025154448034203407,0.00831563436114205,2.07,18020000000.0,14395000000.0,76870000000.0,24057000000.0,0.015636789384675425,0.04996466724861787,0.7490543293012428,5257000000.0,6261000000.0,36717686784.0,0.0
WCN,"Waste Connections, Inc.",7211859000.0,0.17240054680582073,0.35210105380335155,0.39876639296469885,0.17477047180206934,0.11587331366295431,3.24,7097540000.0,78637000.0,17134603000.0,7108698000.0,0.048770432556855856,0.11755486025711037,0.9984303736070937,1109815000.0,2022492000.0,36529500160.0,0.006652513692648347
ABC,AmerisourceBergen Corporation,238587006000.0,0.1149506799286728,0.10317858191140905,0.0347729205336522,0.011540905123726646,0.007120337475545504,8.04,5702833000.0,3388189000.0,56560616000.0,-289784000.0,0.03003538716763622,-5.862366452254093,-19.679599287745354,2206770000.0,2703088000.0,36149702656.0,0.010835137531483656
YUM,"Yum! Brands, Inc.",6842000000.0,0.039185905224787376,-0.15873015873015872,0.48333820520315696,0.31540485238234434,0.19365682548962293,4.57,11851000000.0,367000000.0,5846000000.0,-8876000000.0,0.22665070133424564,-0.1492789544840018,-1.335173501577287,1148000000.0,1427000000.0,35864207360.0,0.01809603634859198
SYY,Sysco Corporation,76324675000.0,0.11201865850684567,0.3027418955995431,0.1828372934440926,0.039810834438535114,0.023192028004049806,3.47,11165867000.0,745201000.0,22821145000.0,2008622000.0,0.07756508273357889,0.8812628757426734,5.558968785565427,2074277000.0,2867602000.0,35859845120.0,0.02777438097312117
PRU,"Prudential Financial, Inc.",52776000000.0,-0.14056800416883797,-1.2132314862765408,,,-0.031207366984993178,-3.93,21057000000.0,324970000000.0,689029000000.0,30593000000.0,-0.0023903202913084934,-0.05383584480109829,0.6882947079397248,5158000000.0,5158000000.0,35824472064.0,0.05071951923684879
VRSK,"Verisk Analytics, Inc.",2497000000.0,-0.16727806309611148,0.43185229660762525,0.6697637164597517,0.5632759311173408,0.3820184221065278,6.0,3955500000.0,112500000.0,6961100000.0,1749300000.0,0.13703294019623335,0.5453038358200423,2.261190190361859,784300000.0,1059000000.0,35625881600.0,0.005479162654602209
AMP,"Ameriprise Financial, Inc.",14271000000.0,0.05797316331825941,-0.07282608695652171,,,0.179314694134959,22.51,5385000000.0,7097000000.0,158468000000.0,3613000000.0,0.01614837064896383,0.7082756711873789,1.4904511486299474,4225000000.0,4407000000.0,35623534592.0,0.0149900902904767
CTSH,Cognizant Technology Solutions ,19428000000.0,0.04976495380126433,0.07159569489939166,0.3592752728021412,0.152769199094091,0.11787111385628989,4.41,1534000000.0,2501000000.0,17852000000.0,12309000000.0,0.12827694375980284,0.18604273295962304,0.12462425867251604,2236000000.0,2568000000.0,35438727168.0,0.01591479280072094
CEG,Constellation Energy Corporatio,24440000000.0,0.24382920250394413,-0.2195121951219512,0.08743862520458265,0.02021276595744681,-0.006546644844517185,-0.489297,5768000000.0,422000000.0,46909000000.0,11018000000.0,-0.0034108593233707816,-0.014521691777092031,0.5235069885641678,-4042000000.0,-2353000000.0,35352608768.0,0.005232994295104349
BK,The Bank of New York Mellon Cor,16034000000.0,0.025650866756220747,-0.31550944400106407,,,0.16047149806660846,2.9,30855000000.0,,405783000000.0,35896000000.0,0.006340827486612303,0.0716792957432583,0.8595665255181636,13722000000.0,15068000000.0,35208732672.0,0.03908121353922727
MPLX,MPLX LP,10541000000.0,0.10088772845952998,0.28176795580110503,0.4068873920880372,0.42073807039180344,0.3741580495209183,3.75,20301000000.0,238000000.0,35665000000.0,12546000000.0,0.11058460675732511,0.3143631436314363,1.6181252989000479,5019000000.0,5019000000.0,35002650624.0,0.08705055033491627
AME,"AMETEK, Inc.",6150530000.0,0.10890011275550737,0.1711918452850505,0.34879416895779713,0.24399393223023055,0.1885271675774283,5.01,2385007000.0,345386000.0,12431120000.0,7476512000.0,0.09327735553996744,0.15509130460835213,0.31899995612927523,1010368000.0,1149373000.0,34982862848.0,0.005779086773956185
GWW,"W.W. Grainger, Inc.",15228000000.0,0.16940562125633551,0.4832214765100671,0.3840950879957972,0.14545573942737064,0.10158917783031259,30.06,2705000000.0,325000000.0,7588000000.0,2735000000.0,0.20387453874538744,0.5656307129798903,0.9890310786106032,1077000000.0,1333000000.0,34656624640.0,0.010676169530166917
DD,"DuPont de Nemours, Inc.",13017000000.0,0.035890498169664165,3.9260832625318605,0.35453637550894984,0.15533533072136438,0.4454175309211032,11.75,8074000000.0,4964000000.0,41400000000.0,26499000000.0,0.14004830917874397,0.21880070946073438,0.3046907430469074,-155000000.0,588000000.0,34227587072.0,0.019048961839713524
A,"Agilent Technologies, Inc.",6848000000.0,0.08371577781294515,0.036363636363636376,0.5435163551401869,0.2362733644859813,0.18311915887850466,4.18,2769000000.0,1053000000.0,10516000000.0,5289000000.0,0.1192468619246862,0.23709585933068633,0.5235394214407261,1021000000.0,1312000000.0,33913761791.999996,0.007371638732774645
FIS,Fidelity National Information S,14528000000.0,0.04691215680622607,-41.09592326139089,0.3928964757709251,0.10944383259911894,-1.1508810572687225,-27.68,20137000000.0,2188000000.0,63278000000.0,27218000000.0,-0.2642308543253579,-0.6142993607171725,0.7398412815048865,2549000000.0,3939000000.0,33711261696.0,0.033757265161482496
VEEV,Veeva Systems Inc.,2155060000.0,0.164408245834047,0.1411263716979807,0.7172213302645866,0.21302933561014542,0.22630738819336815,3.0,60976000.0,3102628000.0,4804296000.0,3716252000.0,0.10151456113445133,0.13123598722583937,0.01640792927928461,780470000.0,780470000.0,33578708991.999996,0.0
OTIS,Otis Worldwide Corporation,13685000000.0,-0.042873129108966235,0.00561797752808979,0.2864450127877238,0.14855681402995982,0.09156010230179028,2.96,7083000000.0,1189000000.0,9819000000.0,-4870000000.0,0.1276097362256849,-0.2572895277207392,-1.4544147843942505,1445000000.0,1560000000.0,33400754175.999996,0.013921841331778198
CMI,Cummins Inc.,28074000000.0,0.16872736355688778,0.00938526513374005,0.23933176604687612,0.09189997862791195,0.07661893567001496,15.12,7855000000.0,2573000000.0,30299000000.0,8975000000.0,0.07099244199478531,0.2396657381615599,0.8752089136490251,1046000000.0,1962000000.0,33339455487.999996,0.025645289867068873
KR,Kroger Company (The),148258000000.0,0.07520596426084936,0.35589123867069494,0.21434256498806134,0.027829864155728527,0.015135776821486868,3.06,20412000000.0,2055000000.0,49537000000.0,10014000000.0,0.0452994731211014,0.22408627920910726,2.0383463151587775,1233000000.0,4311000000.0,33318715392.0,0.02046897642889773
PLTR,Palantir Technologies Inc.,1905871000.0,0.23606238840798532,-0.28185995207339265,0.7856365934525474,-0.08458127543784442,-0.19608095196369535,-0.18,249404000.0,2633675000.0,3461239000.0,2565326000.0,-0.10796856270254669,-0.145675442419404,0.09722117189004438,183710000.0,223737000.0,32987553791.999996,0.0
ROK,"Rockwell Automation, Inc.",7760400000.0,0.10904050075742422,-0.32324571091966714,0.3997216638317613,0.17206587289314984,0.11843461677233132,7.97,4099700000.0,490700000.0,10758700000.0,2725600000.0,0.08542853690501641,0.33721015556207806,1.5041458761373643,682000000.0,823100000.0,32758073344.0,0.015855633344051163
LHX,"L3Harris Technologies, Inc.",17062000000.0,-0.042213988997417795,-0.4247020585048754,0.2887703668971984,0.11305825811745399,0.062243582229515884,5.49,7786000000.0,880000000.0,33524000000.0,18523000000.0,0.03167879727956091,0.0573341251417157,0.42034227716892514,1906000000.0,2158000000.0,32667049984.0,0.02644866923775421
EA,Electronic Arts Inc.,7426000000.0,0.062222857960234634,0.016476552598225558,0.7586856988957716,0.19431726366819282,0.10799892270401293,2.88,1880000000.0,2767000000.0,13459000000.0,7293000000.0,0.05958837952299576,0.10996846290963938,0.2577814342520225,1343000000.0,1550000000.0,32634058751.999996,0.006434994849886088
LEN,Lennar Corporation,33671010000.0,0.241067859864605,0.04153710821241274,0.3110674137782027,0.20267939690552794,0.1370355388804791,15.72,4047294000.0,4616124000.0,37984295000.0,24100500000.0,0.12147454625655156,0.19145349681541876,0.16793402626501525,3208454000.0,3265668000.0,32540428287.999996,0.01346134710100101
LYB,LyondellBasell Industries NV,50451000000.0,0.09265154960691313,-0.30629020729092205,0.13089928841846543,0.10247566946145766,0.0769459475530713,11.81,13175000000.0,2151000000.0,36365000000.0,12615000000.0,0.10675099683761859,0.30772889417360283,1.044391597304796,4229000000.0,6119000000.0,32432666624.0,0.10008427730077481
GPN,Global Payments Inc.,8975515000.0,0.05299925080029211,-0.8845182607254573,0.5790083354548458,0.1863202278643621,0.012421905595389233,0.4,14205689000.0,1997566000.0,44809014000.0,22303506000.0,0.0024881824000858397,0.004998900172914518,0.6369262751784406,1628388000.0,2244040000.0,32327653376.0,0.008474323725686312
CSGP,"CoStar Group, Inc.",2182399000.0,0.1225552752252288,0.2628108721510507,0.8102968338970097,0.20662995171826967,0.1692875592410004,0.93,1105580000.0,4967970000.0,8402470000.0,6870121000.0,0.04396957085238031,0.053776782097433216,0.16092584104413882,420046000.0,478620000.0,32307623936.0,0.0
SQ,"Block, Inc.",17531587000.0,-0.0073390244141353644,-4.251948473695605,0.3417769309760719,-0.03296683865527975,-0.0308441557515586,-0.93,4944444000.0,8806377000.0,31364340000.0,17222879000.0,-0.017240821901560816,-0.031397015562845215,0.28708580023119246,5088000.0,175903000.0,32230318080.0,0.0
GFS,GlobalFoundries Inc.,8108000000.0,0.23128321943811692,-6.700787401574803,0.27614701529353725,0.15552540700542675,0.1785890478539714,2.62,2511000000.0,2974000000.0,17841000000.0,9913000000.0,0.08116136987837004,0.1460708161000706,0.2533037425602744,-435000000.0,2624000000.0,32099250175.999996,0.0
NEM,Newmont Corporation,11915000000.0,-0.025118638520700398,-1.3679245283018868,0.2737725556021821,0.1347041544271926,-0.03600503566932438,-0.54,6132000000.0,3757000000.0,38482000000.0,19354000000.0,-0.011148069227171145,-0.02216596052495608,0.31683372946161,1089000000.0,3220000000.0,32022022144.0,0.05452497634747748
ARES,Ares Management Corporation,3055443000.0,-0.27460185451833785,-0.5902009847445314,0.33972945985246655,0.10026631162813379,0.054833619871161074,0.87,13334236000.0,1114628000.0,22002839000.0,1589239000.0,0.007614517381143406,0.1054221548804176,8.390327697721991,-769908000.0,-734112000.0,32005052416.0,0.02613224903146492
XEL,Xcel Energy Inc.,15310000000.0,0.1399002308093218,0.08703819661865997,0.38275636838667537,0.15858915741345525,0.11338994121489222,3.17,26032000000.0,111000000.0,61188000000.0,16675000000.0,0.028371576126037787,0.1041079460269865,1.5611394302848576,-706000000.0,3932000000.0,31972368383.999996,0.03165233140834313
DVN,Devon Energy Corporation,19169000000.0,0.5704571522202195,1.1382865268396731,0.4365903281339663,0.4144712817570035,0.3137878866920549,9.12,6697000000.0,1454000000.0,23721000000.0,11167000000.0,0.25357278360945995,0.5386406375929077,0.5997134413898093,3405000000.0,8530000000.0,31829977088.0,0.10615778926444447
DASH,"DoorDash, Inc.",6583000000.0,0.3467675941080197,1.9166666666666665,0.4549597447972049,-0.1567674312623424,-0.20735227100106335,-3.68,511000000.0,3521000000.0,9789000000.0,6754000000.0,-0.1394422310756972,-0.20210245780278355,0.07565886881847794,21000000.0,367000000.0,31829606399.999996,0.0
VICI,VICI Properties Inc.,2600697000.0,0.7228087770805953,0.10236612677799806,0.9683811685867288,0.627697113504572,0.42974441082525183,1.27,13739675000.0,426275000.0,37575826000.0,21933637000.0,0.02974345793489676,0.0509552975641933,0.6264202785885442,1941520000.0,1943396000.0,31801432064.0,0.03833528620807207
ED,"Consolidated Edison, Inc.",15670000000.0,0.1458028663351858,0.23328380386329872,0.49042756860242503,0.16745373324824506,0.10593490746649649,4.66,24415000000.0,1282000000.0,69065000000.0,20687000000.0,0.024035329037862884,0.08024363126601247,1.1802097935901774,-233000000.0,3935000000.0,31557095424.000004,0.03450887939362717
FAST,Fastenal Company,6980600000.0,0.1613235954682326,0.1750270270270271,0.46067673265908377,0.2082342492049394,0.15570294817064437,1.89,802100000.0,230100000.0,4548600000.0,3163200000.0,0.23895264476981928,0.34360773899848257,0.2535723318158826,767200000.0,941000000.0,31549007872.0,0.022545875384920883
PPG,"PPG Industries, Inc.",17652000000.0,0.050589215569575074,-0.2870048644892287,0.37140267391796966,0.09698617720371629,0.058123725356900066,4.32,183000000.0,1154000000.0,20744000000.0,6592000000.0,0.04946008484381026,0.15564320388349515,0.02776092233009709,445000000.0,963000000.0,31511640064.0,0.018088553907138205
URI,"United Rentals, Inc.",11642000000.0,0.19822972416632356,0.5187590187590188,0.42913588730458685,0.2776155299776671,0.1808108572410239,29.65,12012000000.0,106000000.0,24183000000.0,7062000000.0,0.08704461812016706,0.2980741999433588,1.7009345794392523,743000000.0,4433000000.0,30864465920.0,0.0
DDOG,"Datadog, Inc.",1675100000.0,0.6282329429695641,1.4179320318148951,0.793001611844069,-0.035039699122440454,-0.02994448092651185,-0.16,837521000.0,1884326000.0,3004852000.0,1410505000.0,-0.016693001851671895,-0.03556173143661313,0.5937738611348418,353518000.0,418407000.0,30728656896.000004,0.0
PEG,Public Service Enterprise Group,9800000000.0,0.008023040526640601,-2.5910493827160495,0.26571428571428574,0.15346938775510205,0.10520408163265306,2.06,20439000000.0,465000000.0,48718000000.0,11968000000.0,0.021162609302516525,0.08614639037433156,1.7078041443850267,1503000000.0,1503000000.0,30620459008.0,0.035237878038278166
